,node_a,node_b,dist,audi
25183,27753.0,57310.0,0.09090909090909094,3.0
25184,35598.0,62772.0,0.09090909090909094,4.0
25185,36107.0,62771.0,0.09090909090909094,4.0
25186,27414.0,29879.0,0.09090909090909094,2.0
25187,35587.0,62769.0,0.09090909090909094,3.0
25188,2657.0,3224.0,0.09090909090909094,2.0
25189,3781.0,51537.0,0.09090909090909094,3.0
25190,10778.0,36398.0,0.09090909090909094,2.0
25191,12713.0,62779.0,0.09090909090909094,3.0
25192,17467.0,62780.0,0.09090909090909094,4.0
25193,51539.0,62781.0,0.09090909090909094,7.0
25194,26440.0,62782.0,0.09090909090909094,8.0
25195,51540.0,62783.0,0.09090909090909094,10.0
25196,51541.0,62784.0,0.09090909090909094,13.0
25197,51542.0,54994.0,0.09090909090909094,5.0
25198,15432.0,21600.0,0.09090909090909094,2.0
25199,22706.0,62787.0,0.09090909090909094,3.0
25200,13713.0,51544.0,0.09090909090909094,4.0
25201,18403.0,62789.0,0.09090909090909094,5.0
25202,23277.0,62790.0,0.09090909090909094,6.0
25203,30273.0,62788.0,0.09090909090909094,4.0
25204,23595.0,62792.0,0.09090909090909094,5.0
25205,24081.0,62791.0,0.09090909090909094,7.0
25206,51545.0,62793.0,0.09090909090909094,7.0
25207,36520.0,62795.0,0.09090909090909094,8.0
25208,5885.0,30211.0,0.09090909090909094,2.0
25209,51546.0,59217.0,0.09090909090909094,5.0
25210,54611.0,62798.0,0.09090909090909094,9.0
25211,47444.0,59421.0,0.09090909090909094,6.0
25212,31159.0,62799.0,0.09090909090909094,10.0
25213,8376.0,34514.0,0.09090909090909094,2.0
25214,19134.0,62802.0,0.09090909090909094,3.0
25215,12367.0,17680.0,0.09090909090909094,2.0
25216,29770.0,62804.0,0.09090909090909094,3.0
25217,31193.0,62805.0,0.09090909090909094,4.0
25218,50575.0,50579.0,0.09090909090909094,5.0
25219,51547.0,62807.0,0.09090909090909094,8.0
25220,55864.0,62808.0,0.09090909090909094,11.0
25221,6406.0,27894.0,0.09090909090909094,2.0
25222,16821.0,51550.0,0.09090909090909094,4.0
25223,51552.0,55863.0,0.09090909090909094,6.0
25224,59194.0,62812.0,0.09090909090909094,10.0
25225,14579.0,19606.0,0.09090909090909094,2.0
25226,4896.0,21810.0,0.09090909090909094,2.0
25227,35240.0,60297.0,0.09090909090909094,4.0
25228,2558.0,44591.0,0.09090909090909094,4.0
25229,6631.0,19994.0,0.09090909090909094,2.0
25230,1916.0,37007.0,0.09090909090909094,2.0
25231,23576.0,62014.0,0.09090909090909094,4.0
25232,62016.0,62536.0,0.09090909090909094,10.0
25233,57317.0,62745.0,0.09090909090909094,9.0
25234,35501.0,62820.0,0.09090909090909094,5.0
25235,30592.0,62821.0,0.09090909090909094,11.0
25236,25693.0,62631.0,0.09090909090909094,3.0
25237,28553.0,30967.0,0.09090909090909094,2.0
25238,57255.0,62723.0,0.09090909090909094,7.0
25239,29984.0,62826.0,0.09090909090909094,3.0
25240,34250.0,62828.0,0.09090909090909094,4.0
25241,51554.0,57055.0,0.09090909090909094,4.0
25242,19016.0,28091.0,0.09090909090909094,2.0
25243,6068.0,24991.0,0.09090909090909094,2.0
25244,23488.0,62832.0,0.09090909090909094,3.0
25245,62632.0,62833.0,0.09090909090909094,5.0
25246,51555.0,62834.0,0.09090909090909094,7.0
25247,7346.0,32783.0,0.09090909090909094,2.0
25248,19177.0,31313.0,0.09090909090909094,2.0
25249,24622.0,36929.0,0.09090909090909094,2.0
25250,21734.0,56493.0,0.09090909090909094,3.0
25251,54172.0,62202.0,0.09090909090909094,5.0
25252,18909.0,30539.0,0.09090909090909094,2.0
25253,31819.0,62839.0,0.09090909090909094,4.0
25254,8070.0,9024.0,0.09090909090909094,2.0
25255,48500.0,61909.0,0.09090909090909094,6.0
25256,13807.0,21146.0,0.09090909090909094,2.0
25257,36076.0,36364.0,0.09090909090909094,2.0
25258,51453.0,62844.0,0.09090909090909094,8.0
25259,35781.0,57410.0,0.09090909090909094,3.0
25260,21421.0,55159.0,0.09090909090909094,3.0
25261,10760.0,12102.0,0.09090909090909094,2.0
25262,21268.0,57196.0,0.09090909090909094,4.0
25263,53178.0,62851.0,0.09090909090909094,6.0
25264,29824.0,61950.0,0.09090909090909094,11.0
25265,21800.0,55124.0,0.09090909090909094,3.0
25266,57485.0,58876.0,0.09090909090909094,5.0
25267,33466.0,62855.0,0.09090909090909094,6.0
25268,50385.0,62856.0,0.09090909090909094,9.0
25269,36503.0,62857.0,0.09090909090909094,10.0
25270,8851.0,34339.0,0.09090909090909094,2.0
25271,27534.0,61831.0,0.09090909090909094,4.0
25272,32521.0,62860.0,0.09090909090909094,5.0
25273,33477.0,62861.0,0.09090909090909094,6.0
25274,47637.0,62862.0,0.09090909090909094,8.0
25275,5647.0,23814.0,0.09090909090909094,2.0
25276,14254.0,17519.0,0.09090909090909094,2.0
25277,11139.0,18370.0,0.09090909090909094,2.0
25278,42774.0,51533.0,0.09090909090909094,4.0
25279,34579.0,62867.0,0.09090909090909094,5.0
25280,11885.0,19745.0,0.09090909090909094,2.0
25281,8754.0,18559.0,0.09090909090909094,2.0
25282,31204.0,36459.0,0.09090909090909094,2.0
25283,12919.0,29101.0,0.09090909090909094,2.0
25284,24972.0,27699.0,0.09090909090909094,2.0
25285,18450.0,31481.0,0.09090909090909094,2.0
25286,3695.0,17312.0,0.09090909090909094,2.0
25287,37376.0,60162.0,0.09090909090909094,3.0
25288,14812.0,37054.0,0.09090909090909094,2.0
25289,26174.0,58215.0,0.09090909090909094,3.0
25290,19361.0,26179.0,0.09090909090909094,2.0
25291,29804.0,62879.0,0.09090909090909094,3.0
25292,22228.0,28628.0,0.09090909090909094,2.0
25293,17566.0,31767.0,0.09090909090909094,2.0
25294,36927.0,62881.0,0.09090909090909094,3.0
25295,31908.0,51995.0,0.09090909090909094,3.0
25296,2332.0,10989.0,0.09090909090909094,2.0
25297,57934.0,62739.0,0.09090909090909094,4.0
25298,56134.0,62886.0,0.09090909090909094,6.0
25299,10373.0,37118.0,0.09090909090909094,2.0
25300,31259.0,62767.0,0.09090909090909094,3.0
25301,11730.0,34527.0,0.09090909090909094,2.0
25302,7772.0,30496.0,0.09090909090909094,2.0
25303,42453.0,53701.0,0.09090909090909094,6.0
25304,59110.0,62892.0,0.09090909090909094,8.0
25305,30204.0,62893.0,0.09090909090909094,9.0
25306,51558.0,62894.0,0.09090909090909094,11.0
25307,5132.0,51556.0,0.09090909090909094,3.0
25308,9533.0,48920.0,0.09090909090909094,3.0
25309,24615.0,42455.0,0.09090909090909094,3.0
25310,21551.0,51557.0,0.09090909090909094,6.0
25311,12955.0,17103.0,0.09090909090909094,2.0
25312,4767.0,51559.0,0.09090909090909094,4.0
25313,7497.0,16933.0,0.09090909090909094,2.0
25314,7563.0,28918.0,0.09090909090909094,2.0
25315,29968.0,55821.0,0.09090909090909094,3.0
25316,14218.0,21730.0,0.09090909090909094,2.0
25317,29423.0,62905.0,0.09090909090909094,3.0
25318,3668.0,21941.0,0.09090909090909094,2.0
25319,11473.0,31651.0,0.09090909090909094,2.0
25320,16381.0,62908.0,0.09090909090909094,3.0
25321,9924.0,13674.0,0.09090909090909094,2.0
25322,17166.0,30524.0,0.09090909090909094,2.0
25323,20142.0,26279.0,0.09090909090909094,2.0
25324,22417.0,23165.0,0.09090909090909094,2.0
25325,34883.0,55840.0,0.09090909090909094,4.0
25326,13163.0,51518.0,0.09090909090909094,4.0
25327,20650.0,51561.0,0.09090909090909094,4.0
25328,22852.0,25092.0,0.09090909090909094,2.0
25329,51562.0,55845.0,0.09090909090909094,7.0
25330,28298.0,62918.0,0.09090909090909094,8.0
25331,31897.0,62919.0,0.09090909090909094,9.0
25332,59118.0,62920.0,0.09090909090909094,11.0
25333,47401.0,62914.0,0.09090909090909094,6.0
25334,36054.0,62922.0,0.09090909090909094,7.0
25335,15998.0,21022.0,0.09090909090909094,2.0
25336,7775.0,31382.0,0.09090909090909094,2.0
25337,27383.0,34975.0,0.09090909090909094,2.0
25338,17365.0,24164.0,0.09090909090909094,2.0
25339,11004.0,25713.0,0.09090909090909094,2.0
25340,4228.0,44787.0,0.09090909090909094,5.0
25341,29102.0,62917.0,0.09090909090909094,3.0
25342,31462.0,62478.0,0.09090909090909094,3.0
25343,42439.0,53702.0,0.09090909090909094,5.0
25344,4788.0,15119.0,0.09090909090909094,2.0
25345,51563.0,59117.0,0.09090909090909094,5.0
25346,44322.0,62934.0,0.09090909090909094,7.0
25347,54672.0,62935.0,0.09090909090909094,12.0
25348,62530.0,62936.0,0.09090909090909094,14.0
25349,10035.0,28768.0,0.09090909090909094,2.0
25350,29004.0,35093.0,0.09090909090909094,2.0
25351,41692.0,62937.0,0.09090909090909094,16.0
25352,7804.0,13461.0,0.09090909090909094,2.0
25353,11013.0,62928.0,0.09090909090909094,3.0
25354,51564.0,62941.0,0.09090909090909094,4.0
25355,31504.0,62943.0,0.09090909090909094,5.0
25356,13945.0,34600.0,0.09090909090909094,2.0
25357,47389.0,51960.0,0.09090909090909094,10.0
25358,30606.0,62946.0,0.09090909090909094,11.0
25359,5100.0,13934.0,0.09090909090909094,2.0
25360,29489.0,59138.0,0.09090909090909094,4.0
25361,20524.0,35152.0,0.09090909090909094,2.0
25362,59459.0,59461.0,0.09090909090909094,5.0
25363,30309.0,36310.0,0.09090909090909094,2.0
25364,6151.0,29632.0,0.09090909090909094,2.0
25365,6413.0,18549.0,0.09090909090909094,2.0
25366,12400.0,37158.0,0.09090909090909094,2.0
25367,30748.0,37522.0,0.09090909090909094,2.0
25368,18293.0,25676.0,0.09090909090909094,2.0
25369,27099.0,57320.0,0.09090909090909094,3.0
25370,14302.0,33148.0,0.09090909090909094,2.0
25371,26469.0,58624.0,0.09090909090909094,3.0
25372,21677.0,22618.0,0.09090909090909094,2.0
25373,2787.0,29151.0,0.09090909090909094,2.0
25374,6383.0,11085.0,0.09090909090909094,2.0
25375,23662.0,28108.0,0.09090909090909094,2.0
25376,34541.0,62566.0,0.09090909090909094,3.0
25377,2582.0,5703.0,0.09090909090909094,2.0
25378,1789.0,11852.0,0.09090909090909094,2.0
25379,8484.0,18020.0,0.09090909090909094,2.0
25380,16537.0,60021.0,0.09090909090909094,3.0
25381,6991.0,19022.0,0.09090909090909094,2.0
25382,8113.0,29665.0,0.09090909090909094,2.0
25383,14148.0,36976.0,0.09090909090909094,2.0
25384,36693.0,36954.0,0.09090909090909094,2.0
25385,19739.0,32593.0,0.09090909090909094,2.0
25386,36256.0,36823.0,0.09090909090909094,2.0
25387,36575.0,37057.0,0.09090909090909094,2.0
25388,12942.0,50680.0,0.09090909090909094,3.0
25389,22679.0,31981.0,0.09090909090909094,2.0
25390,8042.0,17263.0,0.09090909090909094,2.0
25391,13886.0,27925.0,0.09090909090909094,2.0
25392,32847.0,54202.0,0.09090909090909094,4.0
25393,18104.0,18756.0,0.09090909090909094,2.0
25394,27108.0,37296.0,0.09090909090909094,2.0
25395,26424.0,53629.0,0.09090909090909094,5.0
25396,30950.0,62984.0,0.09090909090909094,6.0
25397,53405.0,62985.0,0.09090909090909094,12.0
25398,13615.0,25804.0,0.09090909090909094,2.0
25399,28766.0,29455.0,0.09090909090909094,2.0
25400,24214.0,53579.0,0.09090909090909094,3.0
25401,32306.0,36009.0,0.09090909090909094,2.0
25402,11170.0,29656.0,0.09090909090909094,2.0
25403,14119.0,14270.0,0.09090909090909094,2.0
25404,54924.0,62992.0,0.09090909090909094,4.0
25405,20730.0,62306.0,0.09090909090909094,3.0
25406,36701.0,62994.0,0.09090909090909094,4.0
25407,19254.0,27184.0,0.09090909090909094,2.0
25408,30965.0,61440.0,0.09090909090909094,3.0
25409,57499.0,61920.0,0.09090909090909094,6.0
25410,57504.0,62998.0,0.09090909090909094,9.0
25411,51569.0,62031.0,0.09090909090909094,5.0
25412,10425.0,28050.0,0.09090909090909094,2.0
25413,35902.0,54071.0,0.09090909090909094,4.0
25414,21969.0,60505.0,0.09090909090909094,3.0
25415,51571.0,63003.0,0.09090909090909094,5.0
25416,19466.0,51572.0,0.09090909090909094,3.0
25417,37005.0,58979.0,0.09090909090909094,3.0
25418,36921.0,63006.0,0.09090909090909094,4.0
25419,13759.0,16918.0,0.09090909090909094,2.0
25420,33560.0,61929.0,0.09090909090909094,4.0
25421,35024.0,63009.0,0.09090909090909094,5.0
25422,21375.0,26444.0,0.09090909090909094,2.0
25423,5736.0,21627.0,0.09090909090909094,2.0
25424,37068.0,63011.0,0.09090909090909094,3.0
25425,36767.0,62179.0,0.09090909090909094,3.0
25426,33305.0,33399.0,0.09090909090909094,2.0
25427,15837.0,53627.0,0.09090909090909094,3.0
25428,29153.0,62541.0,0.09090909090909094,4.0
25429,13542.0,34833.0,0.09090909090909094,2.0
25430,11158.0,23780.0,0.09090909090909094,2.0
25431,15253.0,31493.0,0.09090909090909094,2.0
25432,5897.0,12378.0,0.09090909090909094,2.0
25433,2523.0,25996.0,0.09090909090909094,2.0
25434,32582.0,36212.0,0.09090909090909094,2.0
25435,21428.0,28716.0,0.09090909090909094,2.0
25436,37431.0,62453.0,0.09090909090909094,6.0
25437,7197.0,28701.0,0.09090909090909094,2.0
25438,17671.0,24939.0,0.09090909090909094,2.0
25439,3038.0,28462.0,0.09090909090909094,2.0
25440,6684.0,8288.0,0.09090909090909094,2.0
25441,13114.0,15999.0,0.09090909090909094,2.0
25442,11519.0,63029.0,0.09090909090909094,3.0
25443,51574.0,51575.0,0.09090909090909094,5.0
25444,7325.0,51203.0,0.09090909090909094,3.0
25445,17152.0,51202.0,0.09090909090909094,3.0
25446,18294.0,59061.0,0.09090909090909094,5.0
25447,31737.0,63035.0,0.09090909090909094,6.0
25448,51576.0,63036.0,0.09090909090909094,8.0
25449,21501.0,50556.0,0.09090909090909094,3.0
25450,59504.0,63038.0,0.09090909090909094,6.0
25451,59330.0,63039.0,0.09090909090909094,10.0
25452,55803.0,60593.0,0.09090909090909094,5.0
25453,51577.0,63033.0,0.09090909090909094,5.0
25454,10228.0,60625.0,0.09090909090909094,5.0
25455,48927.0,63043.0,0.09090909090909094,7.0
25456,10703.0,23163.0,0.09090909090909094,2.0
25457,26670.0,63044.0,0.09090909090909094,8.0
25458,26502.0,51573.0,0.09090909090909094,3.0
25459,28635.0,63047.0,0.09090909090909094,4.0
25460,3207.0,12239.0,0.09090909090909094,2.0
25461,59059.0,63048.0,0.09090909090909094,7.0
25462,63018.0,63050.0,0.09090909090909094,9.0
25463,10779.0,49336.0,0.09090909090909094,3.0
25464,51521.0,51579.0,0.09090909090909094,4.0
25465,28501.0,63017.0,0.09090909090909094,5.0
25466,62932.0,63054.0,0.09090909090909094,10.0
25467,30493.0,63052.0,0.09090909090909094,4.0
25468,33951.0,63056.0,0.09090909090909094,5.0
25469,7266.0,12785.0,0.09090909090909094,2.0
25470,19297.0,24461.0,0.09090909090909094,2.0
25471,25027.0,29996.0,0.09090909090909094,2.0
25472,5749.0,20210.0,0.09090909090909094,2.0
25473,10131.0,35685.0,0.09090909090909094,2.0
25474,15585.0,63062.0,0.09090909090909094,3.0
25475,51582.0,63063.0,0.09090909090909094,5.0
25476,23018.0,34692.0,0.09090909090909094,2.0
25477,51583.0,63064.0,0.09090909090909094,8.0
25478,63065.0,63066.0,0.09090909090909094,10.0
25479,29307.0,59413.0,0.09090909090909094,3.0
25480,4737.0,23590.0,0.09090909090909094,2.0
25481,24100.0,63045.0,0.09090909090909094,3.0
25482,26748.0,51584.0,0.09090909090909094,3.0
25483,32048.0,63071.0,0.09090909090909094,4.0
25484,19220.0,51586.0,0.09090909090909094,3.0
25485,4021.0,8409.0,0.09090909090909094,2.0
25486,2251.0,27122.0,0.09090909090909094,2.0
25487,33963.0,58543.0,0.09090909090909094,3.0
25488,21868.0,51589.0,0.09090909090909094,3.0
25489,2444.0,27386.0,0.09090909090909094,2.0
25490,16848.0,30876.0,0.09090909090909094,2.0
25491,4122.0,24877.0,0.09090909090909094,2.0
25492,15488.0,33249.0,0.09090909090909094,2.0
25493,11539.0,56769.0,0.09090909090909094,3.0
25494,33337.0,63082.0,0.09090909090909094,4.0
25495,6876.0,15372.0,0.09090909090909094,2.0
25496,6372.0,28889.0,0.09090909090909094,2.0
25497,3841.0,30813.0,0.09090909090909094,2.0
25498,11470.0,61910.0,0.09090909090909094,3.0
25499,31676.0,63085.0,0.09090909090909094,3.0
25500,36585.0,63086.0,0.09090909090909094,3.0
25501,28175.0,63087.0,0.09090909090909094,4.0
25502,36307.0,63088.0,0.09090909090909094,4.0
25503,24087.0,59460.0,0.09090909090909094,3.0
25504,16513.0,30425.0,0.09090909090909094,2.0
25505,16782.0,30750.0,0.09090909090909094,2.0
25506,22094.0,54586.0,0.09090909090909094,3.0
25507,29869.0,63095.0,0.09090909090909094,4.0
25508,5129.0,7432.0,0.09090909090909094,2.0
25509,19694.0,63097.0,0.09090909090909094,3.0
25510,11344.0,35170.0,0.09090909090909094,2.0
25511,8952.0,27292.0,0.09090909090909094,2.0
25512,53706.0,62931.0,0.09090909090909094,5.0
25513,14775.0,31432.0,0.09090909090909094,2.0
25514,20185.0,31314.0,0.09090909090909094,2.0
25515,31059.0,62988.0,0.09090909090909094,3.0
25516,19563.0,25193.0,0.09090909090909094,2.0
25517,33665.0,34105.0,0.09090909090909094,2.0
25518,10499.0,45562.0,0.09090909090909094,3.0
25519,22906.0,63107.0,0.09090909090909094,4.0
25520,11967.0,41749.0,0.09090909090909094,3.0
25521,34045.0,63108.0,0.09090909090909094,5.0
25522,51592.0,63110.0,0.09090909090909094,9.0
25523,3146.0,11968.0,0.09090909090909094,2.0
25524,6922.0,14702.0,0.09090909090909094,2.0
25525,2708.0,22252.0,0.09090909090909094,2.0
25526,36100.0,59502.0,0.09090909090909094,5.0
25527,5856.0,51593.0,0.09090909090909094,3.0
25528,22948.0,31671.0,0.09090909090909094,2.0
25529,50730.0,59213.0,0.09090909090909094,7.0
25530,43688.0,62523.0,0.09090909090909094,10.0
25531,53397.0,63109.0,0.09090909090909094,5.0
25532,41767.0,63120.0,0.09090909090909094,8.0
25533,34332.0,63103.0,0.09090909090909094,3.0
25534,35708.0,61880.0,0.09090909090909094,3.0
25535,60271.0,63117.0,0.09090909090909094,5.0
25536,36312.0,63124.0,0.09090909090909094,6.0
25537,14724.0,29573.0,0.09090909090909094,2.0
25538,35388.0,63126.0,0.09090909090909094,3.0
25539,13074.0,38131.0,0.09090909090909094,3.0
25540,23844.0,59404.0,0.09090909090909094,8.0
25541,12204.0,25143.0,0.09090909090909094,2.0
25542,10728.0,28248.0,0.09090909090909094,2.0
25543,10060.0,30468.0,0.09090909090909094,2.0
25544,34445.0,60994.0,0.09090909090909094,4.0
25545,16441.0,18117.0,0.09090909090909094,2.0
25546,30337.0,30837.0,0.09090909090909094,2.0
25547,59498.0,63118.0,0.09090909090909094,11.0
25548,8363.0,17672.0,0.09090909090909094,2.0
25549,14281.0,23895.0,0.09090909090909094,2.0
25550,7956.0,24855.0,0.09090909090909094,2.0
25551,26869.0,53726.0,0.09090909090909094,6.0
25552,48911.0,63073.0,0.09090909090909094,5.0
25553,33720.0,63141.0,0.09090909090909094,6.0
25554,24534.0,51594.0,0.09090909090909094,3.0
25555,3553.0,4820.0,0.09090909090909094,2.0
25556,17164.0,24783.0,0.09090909090909094,2.0
25557,35229.0,63145.0,0.09090909090909094,3.0
25558,51581.0,63058.0,0.09090909090909094,5.0
25559,51494.0,62942.0,0.09090909090909094,5.0
25560,6193.0,29085.0,0.09090909090909094,2.0
25561,23308.0,31928.0,0.09090909090909094,2.0
25562,17745.0,22650.0,0.09090909090909094,2.0
25563,31788.0,63147.0,0.09090909090909094,6.0
25564,27131.0,51596.0,0.09090909090909094,3.0
25565,21445.0,31946.0,0.09090909090909094,2.0
25566,62542.0,62916.0,0.09090909090909094,8.0
25567,14396.0,34467.0,0.09090909090909094,2.0
25568,34906.0,63140.0,0.09090909090909094,7.0
25569,10449.0,18171.0,0.09090909090909094,2.0
25570,19350.0,62996.0,0.09090909090909094,3.0
25571,30399.0,63159.0,0.09090909090909094,4.0
25572,45473.0,63160.0,0.09090909090909094,6.0
25573,34663.0,63161.0,0.09090909090909094,7.0
25574,22166.0,44797.0,0.09090909090909094,4.0
25575,32605.0,51599.0,0.09090909090909094,3.0
25576,6071.0,42407.0,0.09090909090909094,4.0
25577,24591.0,63059.0,0.09090909090909094,3.0
25578,14606.0,53672.0,0.09090909090909094,3.0
25579,26955.0,63167.0,0.09090909090909094,4.0
25580,42474.0,53736.0,0.09090909090909094,10.0
25581,33894.0,51600.0,0.09090909090909094,3.0
25582,12294.0,15333.0,0.09090909090909094,2.0
25583,18295.0,63171.0,0.09090909090909094,3.0
25584,15768.0,19885.0,0.09090909090909094,2.0
25585,23510.0,24707.0,0.09090909090909094,2.0
25586,18003.0,35570.0,0.09090909090909094,2.0
25587,30642.0,58902.0,0.09090909090909094,3.0
25588,62029.0,63175.0,0.09090909090909094,9.0
25589,7602.0,31689.0,0.09090909090909094,2.0
25590,51601.0,63178.0,0.09090909090909094,4.0
25591,34203.0,36385.0,0.09090909090909094,2.0
25592,19884.0,20038.0,0.09090909090909094,2.0
25593,20301.0,21684.0,0.09090909090909094,2.0
25594,17470.0,20651.0,0.09090909090909094,2.0
25595,36371.0,37432.0,0.09090909090909094,2.0
25596,10634.0,18359.0,0.09090909090909094,2.0
25597,60759.0,60763.0,0.09090909090909094,6.0
25598,9693.0,51602.0,0.09090909090909094,3.0
25599,18087.0,63187.0,0.09090909090909094,4.0
25600,12872.0,51603.0,0.09090909090909094,7.0
25601,49607.0,60091.0,0.09090909090909094,4.0
25602,26192.0,61578.0,0.09090909090909094,3.0
25603,34396.0,63191.0,0.09090909090909094,4.0
25604,27981.0,33528.0,0.09090909090909094,2.0
25605,2917.0,21201.0,0.09090909090909094,2.0
25606,19647.0,23785.0,0.09090909090909094,2.0
25607,25075.0,63195.0,0.09090909090909094,3.0
25608,24288.0,32830.0,0.09090909090909094,2.0
25609,22620.0,26298.0,0.09090909090909094,2.0
25610,17088.0,63031.0,0.09090909090909094,4.0
25611,32494.0,59605.0,0.09090909090909094,4.0
25612,25123.0,60228.0,0.09090909090909094,3.0
25613,35830.0,36555.0,0.09090909090909094,2.0
25614,19470.0,33922.0,0.09090909090909094,2.0
25615,24128.0,30424.0,0.09090909090909094,2.0
25616,57257.0,59755.0,0.09090909090909094,6.0
25617,57338.0,58899.0,0.09090909090909094,4.0
25618,37558.0,57420.0,0.09090909090909094,3.0
25619,17907.0,28377.0,0.09090909090909094,2.0
25620,5015.0,33515.0,0.09090909090909094,2.0
25621,27991.0,59448.0,0.09090909090909094,4.0
25622,34116.0,63210.0,0.09090909090909094,5.0
25623,3469.0,50696.0,0.09090909090909094,3.0
25624,34313.0,63211.0,0.09090909090909094,6.0
25625,3178.0,30132.0,0.09090909090909094,2.0
25626,4729.0,10956.0,0.09090909090909094,2.0
25627,17801.0,30939.0,0.09090909090909094,2.0
25628,18604.0,18701.0,0.09090909090909094,2.0
25629,14152.0,32577.0,0.09090909090909094,2.0
25630,32810.0,63129.0,0.09090909090909094,9.0
25631,50693.0,63219.0,0.09090909090909094,11.0
25632,29024.0,38327.0,0.09090909090909094,3.0
25633,25572.0,52273.0,0.09090909090909094,3.0
25634,63221.0,63222.0,0.09090909090909094,6.0
25635,59450.0,63223.0,0.09090909090909094,8.0
25636,50711.0,63224.0,0.09090909090909094,11.0
25637,10897.0,18391.0,0.09090909090909094,2.0
25638,17050.0,32078.0,0.09090909090909094,2.0
25639,10124.0,11537.0,0.09090909090909094,2.0
25640,4296.0,21299.0,0.09090909090909094,2.0
25641,30288.0,33555.0,0.09090909090909094,2.0
25642,18446.0,34517.0,0.09090909090909094,2.0
25643,1702.0,36792.0,0.09090909090909094,2.0
25644,11356.0,16656.0,0.09090909090909094,2.0
25645,28309.0,37491.0,0.09090909090909094,2.0
25646,10447.0,51605.0,0.09090909090909094,4.0
25647,59700.0,63235.0,0.09090909090909094,6.0
25648,10170.0,51493.0,0.09090909090909094,3.0
25649,54338.0,60619.0,0.09090909090909094,4.0
25650,15909.0,44823.0,0.09090909090909094,3.0
25651,13039.0,60825.0,0.09090909090909094,4.0
25652,14515.0,15033.0,0.09090909090909094,2.0
25653,26367.0,53480.0,0.09090909090909094,5.0
25654,16108.0,23260.0,0.09090909090909094,2.0
25655,3710.0,35782.0,0.09090909090909094,2.0
25656,5277.0,6149.0,0.09090909090909094,2.0
25657,35904.0,36551.0,0.09090909090909094,2.0
25658,11820.0,25374.0,0.09090909090909094,2.0
25659,14763.0,29907.0,0.09090909090909094,2.0
25660,5582.0,32434.0,0.09090909090909094,2.0
25661,22763.0,33742.0,0.09090909090909094,2.0
25662,51277.0,60862.0,0.09090909090909094,4.0
25663,26952.0,63250.0,0.09090909090909094,3.0
25664,1760.0,34485.0,0.09090909090909094,2.0
25665,10054.0,63253.0,0.09090909090909094,3.0
25666,29585.0,56807.0,0.09090909090909094,6.0
25667,11713.0,23446.0,0.09090909090909094,2.0
25668,48921.0,51608.0,0.09090909090909094,8.0
25669,51607.0,63257.0,0.09090909090909094,11.0
25670,24736.0,44809.0,0.09090909090909094,3.0
25671,3764.0,51609.0,0.09090909090909094,3.0
25672,33202.0,54666.0,0.09090909090909094,4.0
25673,44812.0,56926.0,0.09090909090909094,7.0
25674,18721.0,22511.0,0.09090909090909094,2.0
25675,34377.0,63169.0,0.09090909090909094,11.0
25676,8239.0,23407.0,0.09090909090909094,2.0
25677,36879.0,36940.0,0.09090909090909094,2.0
25678,4272.0,20070.0,0.09090909090909094,2.0
25679,8387.0,16458.0,0.09090909090909094,2.0
25680,20409.0,36436.0,0.09090909090909094,2.0
25681,21951.0,24303.0,0.09090909090909094,2.0
25682,31624.0,33020.0,0.09090909090909094,2.0
25683,15654.0,33750.0,0.09090909090909094,2.0
25684,25088.0,25446.0,0.09090909090909094,2.0
25685,30343.0,57081.0,0.09090909090909094,4.0
25686,16950.0,32443.0,0.09090909090909094,2.0
25687,40835.0,51612.0,0.09090909090909094,5.0
25688,11221.0,26756.0,0.09090909090909094,2.0
25689,28247.0,63277.0,0.09090909090909094,3.0
25690,51613.0,62045.0,0.09090909090909094,6.0
25691,24905.0,63279.0,0.09090909090909094,7.0
25692,51473.0,63280.0,0.09090909090909094,10.0
25693,17462.0,28243.0,0.09090909090909094,2.0
25694,52275.0,62575.0,0.09090909090909094,6.0
25695,22522.0,63283.0,0.09090909090909094,7.0
25696,27449.0,63284.0,0.09090909090909094,8.0
25697,59160.0,63285.0,0.09090909090909094,11.0
25698,14596.0,15059.0,0.09090909090909094,2.0
25699,18660.0,31286.0,0.09090909090909094,2.0
25700,20272.0,52272.0,0.09090909090909094,3.0
25701,9588.0,63114.0,0.09090909090909094,3.0
25702,2164.0,14951.0,0.09090909090909094,2.0
25703,32439.0,63291.0,0.09090909090909094,3.0
25704,36372.0,63116.0,0.09090909090909094,4.0
25705,36762.0,63293.0,0.09090909090909094,5.0
25706,20592.0,29067.0,0.09090909090909094,2.0
25707,32093.0,63295.0,0.09090909090909094,3.0
25708,36911.0,63296.0,0.09090909090909094,4.0
25709,27254.0,52719.0,0.09090909090909094,3.0
25710,35165.0,63298.0,0.09090909090909094,4.0
25711,2017.0,24831.0,0.09090909090909094,2.0
25712,36750.0,63091.0,0.09090909090909094,5.0
25713,12398.0,33710.0,0.09090909090909094,2.0
25714,21650.0,63302.0,0.09090909090909094,3.0
25715,27046.0,63303.0,0.09090909090909094,4.0
25716,22748.0,24083.0,0.09090909090909094,2.0
25717,29578.0,51616.0,0.09090909090909094,3.0
25718,21029.0,34969.0,0.09090909090909094,2.0
25719,7436.0,26859.0,0.09090909090909094,2.0
